symbol,signal_date,score,signal,entry_lag,hold_days,entry_date,entry_year,exit_date,entry_open,exit_close,pnl
DDOG,2025-11-06,4,LONG,3,20,2025-11-11,2025,2025-12-10,198.64999389648438,151.1999969482422,-0.23886231264103722
ROK,2025-11-06,4,LONG,3,20,2025-11-11,2025,2025-12-10,391.32000732421875,410.2300109863281,0.048323631064541885
TDG,2025-11-12,4,LONG,3,20,2025-11-17,2025,2025-12-16,1347.2900390625,1270.5699462890625,-0.05694400652351182
ZM,2025-11-24,4,LONG,3,20,2025-11-28,2025,2025-12-29,84.33000183105469,86.33000183105469,0.02371635191004462
BA,2026-01-27,4,LONG,3,20,2026-01-30,2026,2026-03-02,233.5,229.74000549316406,-0.016102760200582173
QRVO,2026-01-27,4,LONG,3,20,2026-01-30,2026,2026-03-02,77.58999633789062,81.91999816894531,0.0558061868207636
IBM,2026-01-28,4,LONG,3,20,2026-02-02,2026,2026-03-03,307.510009765625,245.27999877929688,-0.20236743198622378
PLTR,2026-02-02,4,LONG,3,20,2026-02-05,2026,2026-03-06,136.82000732421875,157.16000366210938,0.14866244152210484
AMD,2026-02-03,4,LONG,3,20,2026-02-06,2026,2026-03-09,197.1300048828125,202.67999267578125,0.028153947423011735
ENPH,2026-02-03,4,LONG,3,20,2026-02-06,2026,2026-03-09,48.619998931884766,40.86000061035156,-0.15960506976573036
SMCI,2026-02-03,4,LONG,3,20,2026-02-06,2026,2026-03-09,31.84000015258789,31.979999542236328,0.004396965734218397
AFRM,2026-02-05,4,LONG,3,20,2026-02-10,2026,2026-03-11,57.7400016784668,50.790000915527344,-0.12036717285949342
ROK,2026-02-05,4,LONG,3,20,2026-02-10,2026,2026-03-11,411.5,373.25,-0.09295261239368165
ASML,2018-01-17,4,LONG,5,3,2018-01-24,2018,2018-01-29,203.50999450683594,204.02000427246094,0.002506067413843248
LRCX,2018-01-24,4,LONG,5,3,2018-01-31,2018,2018-02-05,19.291000366210938,17.03499984741211,-0.11694575065947929
INTC,2018-01-25,4,LONG,5,3,2018-02-01,2018,2018-02-06,47.70000076293945,44.90999984741211,-0.05849058429565135
AMD,2018-01-30,4,LONG,5,3,2018-02-06,2018,2018-02-09,11.039999961853027,11.3100004196167,0.024456563287736932
SAP,2018-01-30,4,LONG,5,3,2018-02-06,2018,2018-02-09,104.93000030517578,101.98999786376953,-0.02801870230492348
AMZN,2018-02-01,4,LONG,5,3,2018-02-08,2018,2018-02-13,71.48400115966797,70.72550201416016,-0.010610753919798292
NXPI,2018-02-07,4,LONG,5,3,2018-02-14,2018,2018-02-20,115.87999725341797,125.55999755859375,0.08353469567320224
NVDA,2018-02-08,4,LONG,5,3,2018-02-15,2018,2018-02-21,6.119750022888184,6.037749767303467,-0.01339928187884008
BIDU,2018-02-13,4,LONG,5,3,2018-02-21,2018,2018-02-26,247.72000122070312,256.25,0.034434033333049986
HUBS,2018-02-13,4,LONG,5,3,2018-02-21,2018,2018-02-26,108.8499984741211,111.94999694824219,0.028479545407234096
SEDG,2018-02-14,4,LONG,5,3,2018-02-22,2018,2018-02-27,47.79999923706055,50.150001525878906,0.049163228584245315
FIVN,2018-02-21,4,LONG,5,3,2018-02-28,2018,2018-03-05,29.649999618530273,30.6299991607666,0.033052261546197816
SNPS,2018-02-21,4,LONG,5,3,2018-02-28,2018,2018-03-05,85.2699966430664,86.05999755859375,0.009264699737637218
TXT,2018-04-18,4,LONG,5,3,2018-04-25,2018,2018-04-30,64.11000061035156,62.13999938964844,-0.030728454249695288
TXN,2018-04-24,4,LONG,5,3,2018-05-01,2018,2018-05-04,101.0999984741211,104.69000244140625,0.03550943641412716
AMD,2018-04-25,4,LONG,5,3,2018-05-02,2018,2018-05-07,11.100000381469727,11.59000015258789,0.04414412200707368
META,2018-04-25,4,LONG,5,3,2018-05-02,2018,2018-05-07,174.25,177.97000122070312,0.021348644021251792
AMZN,2018-04-26,4,LONG,5,3,2018-05-03,2018,2018-05-08,78.00050354003906,79.61949920654297,0.02075622070404772
BIDU,2018-04-26,4,LONG,5,3,2018-05-03,2018,2018-05-08,249.0,263.0899963378906,0.05658633067425954
FSLR,2018-04-26,4,LONG,5,3,2018-05-03,2018,2018-05-08,67.27999877929688,67.26000213623047,-0.0002972152709455687
INTC,2018-04-26,4,LONG,5,3,2018-05-03,2018,2018-05-08,51.88999938964844,53.630001068115234,0.03353250527911763
MSFT,2018-04-26,4,LONG,5,3,2018-05-03,2018,2018-05-08,92.95999908447266,95.80999755859375,0.030658331564002092
FIVN,2018-05-01,4,LONG,5,3,2018-05-08,2018,2018-05-11,32.189998626708984,30.969999313354492,-0.03789994922032159
CYBR,2018-05-03,4,LONG,5,3,2018-05-10,2018,2018-05-15,59.2599983215332,58.88999938964844,-0.006243654106725139
EA,2018-05-08,4,LONG,5,3,2018-05-15,2018,2018-05-18,131.7899932861328,132.0,0.0015934951404939846
RUN,2018-05-09,4,LONG,5,3,2018-05-16,2018,2018-05-21,10.760000228881836,10.90999984741211,0.013940484696984173
GLOB,2018-05-10,4,LONG,5,3,2018-05-17,2018,2018-05-22,50.880001068115234,50.0,-0.01729561811402361
HUBS,2018-05-10,4,LONG,5,3,2018-05-17,2018,2018-05-22,109.9000015258789,114.05000305175781,0.037761614815825795
KTOS,2018-05-10,4,LONG,5,3,2018-05-17,2018,2018-05-22,10.819999694824219,10.84000015258789,0.0018484711948041142
CRM,2018-05-29,4,LONG,5,3,2018-06-05,2018,2018-06-08,133.13999938964844,133.52999877929688,0.0029292428378872274
CDNS,2018-07-23,4,LONG,5,3,2018-07-30,2018,2018-08-02,45.02000045776367,44.70000076293945,-0.007107945170378935
TER,2018-07-24,4,LONG,5,3,2018-07-31,2018,2018-08-03,43.369998931884766,43.75,0.00876184176790157
CW,2018-07-25,4,LONG,5,3,2018-08-01,2018,2018-08-06,132.47999572753906,131.82000732421875,-0.004981796683309512
AMZN,2018-07-26,4,LONG,5,3,2018-08-02,2018,2018-08-07,89.4384994506836,93.1240005493164,0.0412070989704495
LSCC,2018-07-26,4,LONG,5,3,2018-08-02,2018,2018-08-07,7.5,7.639999866485596,0.018666648864746095
AMKR,2018-07-30,4,LONG,5,3,2018-08-06,2018,2018-08-09,9.09000015258789,9.229999542236328,0.015401472750094528
PAYC,2018-07-31,4,LONG,5,3,2018-08-07,2018,2018-08-10,135.02000427246094,135.75999450683594,0.005480597029768651
SONY,2018-07-31,4,LONG,5,3,2018-08-07,2018,2018-08-10,11.0600004196167,10.930000305175781,-0.011754078617424078
FORM,2018-08-01,4,LONG,5,3,2018-08-08,2018,2018-08-13,14.100000381469727,14.100000381469727,0.0
FTNT,2018-08-01,4,LONG,5,3,2018-08-08,2018,2018-08-13,14.605999946594238,14.956000328063965,0.02396278123712701
ACLS,2018-08-02,4,LONG,5,3,2018-08-09,2018,2018-08-14,22.350000381469727,21.100000381469727,-0.05592841067852369
TTWO,2018-08-02,4,LONG,5,3,2018-08-09,2018,2018-08-14,125.38999938964844,129.08999633789062,0.02950791104755074
FIVN,2018-08-06,4,LONG,5,3,2018-08-13,2018,2018-08-16,42.650001525878906,44.290000915527344,0.03845250482941551
CYBR,2018-08-07,4,LONG,5,3,2018-08-14,2018,2018-08-17,70.51000213623047,72.7300033569336,0.03148491211805554
SE,2018-08-21,4,LONG,5,3,2018-08-28,2018,2018-08-31,15.1899995803833,14.25,-0.06188279172813388
VEEV,2018-08-23,4,LONG,5,3,2018-08-30,2018,2018-09-05,103.20999908447266,101.0,-0.021412645132027112
AVAV,2018-09-05,4,LONG,5,3,2018-09-12,2018,2018-09-17,107.87000274658203,116.81999969482422,0.08297021155425693
PANW,2018-09-06,4,LONG,5,3,2018-09-13,2018,2018-09-18,39.54166793823242,39.008331298828125,-0.013487965157094937
CDNS,2018-10-22,4,LONG,5,3,2018-10-29,2018,2018-11-01,46.33000183105469,45.310001373291016,-0.022015981382499588
LMT,2018-10-23,4,LONG,5,3,2018-10-30,2018,2018-11-02,285.6099853515625,299.2799987792969,0.04786251927049297
MSFT,2018-10-24,4,LONG,5,3,2018-10-31,2018,2018-11-05,105.44000244140625,107.51000213623047,0.01963201486053201
TSLA,2018-10-24,4,LONG,5,3,2018-10-31,2018,2018-11-05,22.16933250427246,22.760000228881836,0.026643460036315566
INTC,2018-10-25,4,LONG,5,3,2018-11-01,2018,2018-11-06,46.95000076293945,47.25,0.00638976000395201
ON,2018-10-28,4,LONG,5,3,2018-11-02,2018,2018-11-07,18.649999618530273,18.3799991607666,-0.014477236637335087
AMKR,2018-10-29,4,LONG,5,3,2018-11-05,2018,2018-11-08,7.130000114440918,7.03000020980835,-0.014025231841165211
KLAC,2018-10-29,4,LONG,5,3,2018-11-05,2018,2018-11-08,93.27999877929688,97.05000305175781,0.04041599830399735
META,2018-10-30,4,LONG,5,3,2018-11-06,2018,2018-11-09,149.30999755859375,144.9600067138672,-0.029133955634949995
FORM,2018-10-31,4,LONG,5,3,2018-11-07,2018,2018-11-12,15.109999656677246,14.039999961853027,-0.07081401185547852
PH,2018-11-01,4,LONG,5,3,2018-11-08,2018,2018-11-13,170.0,164.44000244140625,-0.03270586799172794
FIVN,2018-11-06,4,LONG,5,3,2018-11-13,2018,2018-11-16,42.2599983215332,42.970001220703125,0.016800826487684602
KTOS,2018-11-06,4,LONG,5,3,2018-11-13,2018,2018-11-16,15.010000228881836,15.260000228881836,0.016655562704053578
TWLO,2018-11-06,4,LONG,5,3,2018-11-13,2018,2018-11-16,84.12999725341797,89.16999816894531,0.0599072991806449
CYBR,2018-11-07,4,LONG,5,3,2018-11-14,2018,2018-11-19,75.44000244140625,67.54000091552734,-0.10471899880987921
HUBS,2018-11-07,4,LONG,5,3,2018-11-14,2018,2018-11-19,128.9499969482422,114.54000091552734,-0.11174871170023147
TTWO,2018-11-07,4,LONG,5,3,2018-11-14,2018,2018-11-19,107.66000366210938,106.0,-0.015418944878724803
DIS,2018-11-08,4,LONG,5,3,2018-11-15,2018,2018-11-20,116.48999786376953,111.87000274658203,-0.039660015468370106
CRM,2018-11-27,4,LONG,5,3,2018-12-04,2018,2018-12-10,142.72999572753906,137.27000427246094,-0.038253987378384306
PANW,2018-11-29,4,LONG,5,3,2018-12-07,2018,2018-12-12,30.22333335876465,31.586666107177734,0.04510861632069862
WDAY,2018-11-29,4,LONG,5,3,2018-12-07,2018,2018-12-12,166.97000122070312,165.52000427246094,-0.008684176424755262
IBM,2019-01-22,4,LONG,5,3,2019-01-29,2019,2019-02-01,128.3843231201172,128.2026824951172,-0.001414819353216949
LRCX,2019-01-23,4,LONG,5,3,2019-01-30,2019,2019-02-04,16.743000030517578,17.31599998474121,0.03422325468429923
TXT,2019-01-24,4,LONG,5,3,2019-01-31,2019,2019-02-05,53.29999923706055,54.380001068115234,0.02026269880889118
BA,2019-01-30,4,LONG,5,3,2019-02-06,2019,2019-02-11,411.510009765625,403.95001220703125,-0.01837135763210119
META,2019-01-30,4,LONG,5,3,2019-02-06,2019,2019-02-11,171.1999969482422,165.7899932861328,-0.03160048924384588
BE,2019-02-05,4,LONG,5,3,2019-02-12,2019,2019-02-15,9.489999771118164,11.3100004196167,0.1917808948781558
EMR,2019-02-05,4,LONG,5,3,2019-02-12,2019,2019-02-15,67.55000305175781,68.30999755859375,0.011250843412303304
MCHP,2019-02-05,4,LONG,5,3,2019-02-12,2019,2019-02-15,45.095001220703125,45.54999923706055,0.01008976613905783
PAYC,2019-02-05,4,LONG,5,3,2019-02-12,2019,2019-02-15,174.0800018310547,182.47000122070312,0.048196227604541064
SNAP,2019-02-05,4,LONG,5,3,2019-02-12,2019,2019-02-15,9.020000457763672,9.119999885559082,0.011086410501159
TDG,2019-02-05,4,LONG,5,3,2019-02-12,2019,2019-02-15,432.0,440.0899963378906,0.018726843374746817
SHOP,2019-02-12,4,LONG,5,3,2019-02-20,2019,2019-02-25,18.165000915527344,18.75,0.03220473740645959
CYBR,2019-02-14,4,LONG,5,3,2019-02-22,2019,2019-02-27,104.73999786376953,109.58999633789062,0.04630512290471175
GLOB,2019-02-14,4,LONG,5,3,2019-02-22,2019,2019-02-27,70.2699966430664,69.41000366210938,-0.012238409307536054
CDNS,2019-02-19,4,LONG,5,3,2019-02-26,2019,2019-03-01,57.290000915527344,58.13999938964844,0.014836768380827835
INTU,2019-02-21,4,LONG,5,3,2019-02-28,2019,2019-03-05,249.35000610351562,247.08999633789062,-0.009063604212172248
ROKU,2019-02-21,4,LONG,5,3,2019-02-28,2019,2019-03-05,67.91999816894531,68.83000183105469,0.013398169709101243
BOX,2019-02-27,4,LONG,5,3,2019-03-06,2019,2019-03-11,19.110000610351562,19.809999465942383,0.03662997557475968
WDAY,2019-02-28,4,LONG,5,3,2019-03-07,2019,2019-03-12,181.25999450683594,187.33999633789062,0.033542988057551716
ZS,2019-02-28,4,LONG,5,3,2019-03-07,2019,2019-03-12,58.25,63.650001525878906,0.09270388885629023
CRM,2019-03-04,4,LONG,5,3,2019-03-11,2019,2019-03-14,155.89999389648438,160.6699981689453,0.030596564844179275
AVAV,2019-03-05,4,LONG,5,3,2019-03-12,2019,2019-03-15,78.29000091552734,71.04000091552734,-0.09260441838316673
MDB,2019-03-13,4,LONG,5,3,2019-03-20,2019,2019-03-25,138.4499969482422,151.00999450683594,0.0907186553661619
TEAM,2019-04-17,4,LONG,5,3,2019-04-25,2019,2019-04-30,104.0,110.1500015258789,0.05913463005652794
AMD,2019-04-30,4,LONG,5,3,2019-05-07,2019,2019-05-10,27.200000762939453,27.959999084472656,0.027941113978522975
LDOS,2019-04-30,4,LONG,5,3,2019-05-07,2019,2019-05-10,73.61000061035156,75.4800033569336,0.025404194145857106
LSCC,2019-04-30,4,LONG,5,3,2019-05-07,2019,2019-05-10,14.670000076293945,13.65999984741211,-0.06884800433736538
TT,2019-04-30,4,LONG,5,3,2019-05-07,2019,2019-05-10,94.50736999511719,95.27540588378906,0.008126730102758719
LHX,2019-05-01,4,LONG,5,3,2019-05-08,2019,2019-05-13,177.0,181.47000122070312,0.02525424418476342
ACLS,2019-05-07,4,LONG,5,3,2019-05-14,2019,2019-05-17,16.510000228881836,16.5,-0.0006057073739067548
HUBS,2019-05-07,4,LONG,5,3,2019-05-14,2019,2019-05-17,175.72999572753906,187.5800018310547,0.06743303016912656
ROKU,2019-05-08,4,LONG,5,3,2019-05-15,2019,2019-05-20,82.6500015258789,83.33000183105469,0.008227468755252997
GLOB,2019-05-09,4,LONG,5,3,2019-05-16,2019,2019-05-21,83.20999908447266,87.38999938964844,0.05023435105355971
TTWO,2019-05-13,4,LONG,5,3,2019-05-20,2019,2019-05-23,105.86000061035156,104.37999725341797,-0.013980760895526304
AMAT,2019-05-16,4,LONG,5,3,2019-05-23,2019,2019-05-29,39.650001525878906,39.369998931884766,-0.0070618558188802975
SNPS,2019-05-22,4,LONG,5,3,2019-05-30,2019,2019-06-04,116.61000061035156,118.05000305175781,0.012348876030092567
INTU,2019-05-23,4,LONG,5,3,2019-05-31,2019,2019-06-05,245.1999969482422,252.1199951171875,0.028221852590014567
ZS,2019-05-30,4,LONG,5,3,2019-06-06,2019,2019-06-11,72.5,75.83000183105469,0.045931059738685345
ASML,2019-07-17,4,LONG,5,3,2019-07-24,2019,2019-07-29,230.19000244140625,230.97000122070312,0.003388499808958558
IBM,2019-07-17,4,LONG,5,3,2019-07-24,2019,2019-07-29,143.51815795898438,144.24473571777344,0.005062619038050286
CDNS,2019-07-22,4,LONG,5,3,2019-07-29,2019,2019-08-01,76.01000213623047,73.04000091552734,-0.03907382103976369
SNAP,2019-07-23,4,LONG,5,3,2019-07-30,2019,2019-08-02,17.229999542236328,17.030000686645508,-0.0116075949451164
TER,2019-07-23,4,LONG,5,3,2019-07-30,2019,2019-08-02,56.81999969482422,53.470001220703125,-0.05895808680242298
PYPL,2019-07-24,4,LONG,5,3,2019-07-31,2019,2019-08-05,112.19999694824219,103.5999984741211,-0.07664882983988199
FISV,2019-07-25,4,LONG,5,3,2019-08-01,2019,2019-08-06,107.05999755859375,103.0199966430664,-0.037735858468670884
AMKR,2019-07-29,4,LONG,5,3,2019-08-05,2019,2019-08-08,8.890000343322754,9.020000457763672,0.014623184411748709
PAYC,2019-07-30,4,LONG,5,3,2019-08-06,2019,2019-08-09,225.5,240.6199951171875,0.06705097612943459
LRCX,2019-07-31,4,LONG,5,3,2019-08-07,2019,2019-08-12,19.2450008392334,19.631000518798828,0.020057140178374008
TTWO,2019-08-05,4,LONG,5,3,2019-08-12,2019,2019-08-15,127.58000183105469,126.16000366210938,-0.011130256690431132
SEDG,2019-08-06,4,LONG,5,3,2019-08-13,2019,2019-08-16,86.83000183105469,83.80000305175781,-0.03489575855580828
MELI,2019-08-07,4,LONG,5,3,2019-08-14,2019,2019-08-19,620.989990234375,603.3499755859375,-0.028406278564618696
SNPS,2019-08-21,4,LONG,5,3,2019-08-28,2019,2019-09-03,136.2100067138672,139.27000427246094,0.022465291885799602
ZS,2019-09-10,4,LONG,5,3,2019-09-17,2019,2019-09-20,48.04999923706055,51.45000076293945,0.0707596582698073
HON,2019-10-17,4,LONG,5,3,2019-10-24,2019,2019-10-29,160.18850708007812,163.20452880859375,0.018827953287609566
TEAM,2019-10-17,4,LONG,5,3,2019-10-24,2019,2019-10-29,109.48999786376953,119.73999786376953,0.09361585715576808
CDNS,2019-10-21,4,LONG,5,3,2019-10-28,2019,2019-10-31,65.18000030517578,65.3499984741211,0.0026081339083978703
MPWR,2019-10-22,4,LONG,5,3,2019-10-29,2019,2019-11-01,153.8699951171875,155.5800018310547,0.011113321428033094
GD,2019-10-23,4,LONG,5,3,2019-10-30,2019,2019-11-04,176.44000244140625,178.07000732421875,0.009238295512684581
TSLA,2019-10-23,4,LONG,5,3,2019-10-30,2019,2019-11-04,20.866666793823242,21.1646671295166,0.014281166160259514
LDOS,2019-10-29,4,LONG,5,3,2019-11-05,2019,2019-11-08,85.8499984741211,87.19999694824219,0.015725084427672318
TENB,2019-10-29,4,LONG,5,3,2019-11-05,2019,2019-11-08,25.459999084472656,25.959999084472656,0.019638649567153207
AAPL,2019-10-30,4,LONG,5,3,2019-11-06,2019,2019-11-11,64.19249725341797,65.55000305175781,0.021147421527794863
CW,2019-10-30,4,LONG,5,3,2019-11-06,2019,2019-11-11,138.08999633789062,139.2100067138672,0.008110727827351255
KLAC,2019-10-30,4,LONG,5,3,2019-11-06,2019,2019-11-11,171.22000122070312,174.42999267578125,0.018747759795541854
LHX,2019-10-30,4,LONG,5,3,2019-11-06,2019,2019-11-11,192.05999755859375,195.16000366210938,0.01614082132105554
ACLS,2019-10-31,4,LONG,5,3,2019-11-07,2019,2019-11-12,21.81999969482422,22.489999771118164,0.030705778444757345
PH,2019-10-31,4,LONG,5,3,2019-11-07,2019,2019-11-12,200.0,197.5399932861328,-0.012300033569335938
HUBS,2019-11-05,4,LONG,5,3,2019-11-12,2019,2019-11-15,141.08999633789062,145.74000549316406,0.03295775232807663
KTOS,2019-11-05,4,LONG,5,3,2019-11-12,2019,2019-11-15,19.399999618530273,19.950000762939453,0.02835057501154978
DIS,2019-11-07,4,LONG,5,3,2019-11-14,2019,2019-11-19,148.0,148.3800048828125,0.0025676005595439188
RUN,2019-11-12,4,LONG,5,3,2019-11-19,2019,2019-11-22,14.460000038146973,13.489999771118164,-0.06708162271575711
INTU,2019-11-21,4,LONG,5,3,2019-11-29,2019,2019-12-04,261.3399963378906,254.25,-0.027129396331374615
AVAV,2019-12-03,4,LONG,5,3,2019-12-10,2019,2019-12-13,61.119998931884766,61.810001373291016,0.01128930715746942
WDAY,2019-12-03,4,LONG,5,3,2019-12-10,2019,2019-12-13,164.60000610351562,159.4600067138672,-0.031227212630939593
DOCU,2019-12-05,4,LONG,5,3,2019-12-12,2019,2019-12-17,72.76000213623047,73.62999725341797,0.011957051836785068
MSTR,2020-01-28,4,LONG,5,3,2020-02-04,2020,2020-02-07,15.062999725341797,15.265999794006348,0.013476735867094658
TSLA,2020-01-29,4,LONG,5,3,2020-02-05,2020,2020-02-10,54.88399887084961,51.41866683959961,-0.06313920455039096
NOC,2020-01-30,4,LONG,5,3,2020-02-06,2020,2020-02-11,366.7200012207031,368.0400085449219,0.003599496400045903
PH,2020-01-30,4,LONG,5,3,2020-02-06,2020,2020-02-11,210.1300048828125,212.25,0.010088969056893141
MCHP,2020-02-04,4,LONG,5,3,2020-02-11,2020,2020-02-14,54.5,54.68000030517578,0.003302757893133601
FORM,2020-02-05,4,LONG,5,3,2020-02-12,2020,2020-02-18,26.739999771118164,25.690000534057617,-0.039266987511146115
PAYC,2020-02-05,4,LONG,5,3,2020-02-12,2020,2020-02-18,295.70001220703125,318.1600036621094,0.07595532812948617
PINS,2020-02-06,4,LONG,5,3,2020-02-13,2020,2020-02-19,23.729999542236328,23.600000381469727,-0.005478262253449263
NET,2020-02-13,4,LONG,5,3,2020-02-21,2020,2020-02-26,20.299999237060547,22.110000610351562,0.08916263257717763
ZS,2020-02-20,4,LONG,5,3,2020-02-27,2020,2020-03-03,49.9900016784668,51.33000183105469,0.026805363224564484
BOX,2020-02-26,4,LONG,5,3,2020-03-04,2020,2020-03-09,16.190000534057617,13.039999961853027,-0.19456457494106835
WDAY,2020-02-27,4,LONG,5,3,2020-03-05,2020,2020-03-10,166.63999938964844,150.30999755859375,-0.09799569065570397
MRVL,2020-03-04,4,LONG,5,3,2020-03-11,2020,2020-03-16,22.690000534057617,17.739999771118164,-0.21815780724683184
BE,2020-03-16,4,LONG,5,3,2020-03-23,2020,2020-03-26,4.099999904632568,5.579999923706055,0.36097562280458645
MU,2020-03-25,4,LONG,5,3,2020-04-01,2020,2020-04-06,40.54999923706055,46.369998931884766,0.14352650565539463
ROK,2020-04-28,4,LONG,5,3,2020-05-05,2020,2020-05-08,191.24000549316406,192.4499969482422,0.006327083352449373
TENB,2020-04-28,4,LONG,5,3,2020-05-05,2020,2020-05-08,25.75,28.239999771118164,0.0966990202375986
TSLA,2020-04-29,4,LONG,5,3,2020-05-06,2020,2020-05-11,51.766666412353516,54.08599853515625,0.04480358275975933
PH,2020-04-30,4,LONG,5,3,2020-05-07,2020,2020-05-12,154.99000549316406,152.7100067138672,-0.01471061809464505
KLAC,2020-05-05,4,LONG,5,3,2020-05-12,2020,2020-05-15,170.22000122070312,167.42999267578125,-0.01639060348322062
ONTO,2020-05-05,4,LONG,5,3,2020-05-12,2020,2020-05-15,32.29999923706055,30.790000915527344,-0.04674917514551063
TDG,2020-05-05,4,LONG,5,3,2020-05-12,2020,2020-05-15,348.6000061035156,325.0,-0.06769938522751397
GPN,2020-05-06,4,LONG,5,3,2020-05-13,2020,2020-05-18,166.63999938964844,180.10000610351562,0.08077296425328308
TWLO,2020-05-06,4,LONG,5,3,2020-05-13,2020,2020-05-18,192.11000061035156,183.38999938964844,-0.045390667810102855
KTOS,2020-05-07,4,LONG,5,3,2020-05-14,2020,2020-05-19,15.350000381469727,16.350000381469727,0.06514657818557346
UBER,2020-05-07,4,LONG,5,3,2020-05-14,2020,2020-05-19,32.529998779296875,33.400001525878906,0.026744628934192542
DDOG,2020-05-11,4,LONG,5,3,2020-05-18,2020,2020-05-21,69.0,69.88999938964844,0.012898541878962862
TTWO,2020-05-20,4,LONG,5,3,2020-05-28,2020,2020-06-02,133.9199981689453,134.60000610351562,0.005077717621474695
BOX,2020-05-27,4,LONG,5,3,2020-06-03,2020,2020-06-08,19.899999618530273,19.329999923706055,-0.02864320129400668
CRWD,2020-06-02,4,LONG,5,3,2020-06-09,2020,2020-06-12,96.0,93.12000274658203,-0.029999971389770508
ASML,2020-07-15,4,LONG,5,3,2020-07-22,2020,2020-07-27,392.6199951171875,381.7799987792969,-0.027609384322505405
IBM,2020-07-20,4,LONG,5,3,2020-07-27,2020,2020-07-30,119.36902618408203,117.4952163696289,-0.015697621689260286
DOV,2020-07-22,4,LONG,5,3,2020-07-29,2020,2020-08-03,105.37999725341797,103.13999938964844,-0.021256385672347108
IEX,2020-07-23,4,LONG,5,3,2020-07-30,2020,2020-08-04,164.94000244140625,165.0500030517578,0.0006669128696699239
INTC,2020-07-23,4,LONG,5,3,2020-07-30,2020,2020-08-04,47.83000183105469,49.130001068115234,0.027179577405253067
SWKS,2020-07-23,4,LONG,5,3,2020-07-30,2020,2020-08-04,134.9199981689453,145.27000427246094,0.07671217198324791
AXP,2020-07-24,4,LONG,5,3,2020-07-31,2020,2020-08-05,94.30999755859375,95.38999938964844,0.011451615512805992
LSCC,2020-07-28,4,LONG,5,3,2020-08-04,2020,2020-08-07,31.040000915527344,30.040000915527344,-0.032216493895132696
TENB,2020-07-28,4,LONG,5,3,2020-08-04,2020,2020-08-07,34.029998779296875,32.7400016784668,-0.03790764464014277
SHOP,2020-07-29,4,LONG,5,3,2020-08-05,2020,2020-08-10,107.89900207519531,100.55599975585938,-0.06805440437918568
MA,2020-07-30,4,LONG,5,3,2020-08-06,2020,2020-08-11,327.3999938964844,328.5400085449219,0.0034820240369275754
ITW,2020-07-31,4,LONG,5,3,2020-08-07,2020,2020-08-12,188.00999450683594,198.52999877929688,0.05595449486638029
ACLS,2020-08-04,4,LONG,5,3,2020-08-11,2020,2020-08-14,26.479999542236328,26.739999771118164,0.009818739931136645
KTOS,2020-08-04,4,LONG,5,3,2020-08-11,2020,2020-08-14,19.43000030517578,19.889999389648438,0.023674682308168635
LDOS,2020-08-04,4,LONG,5,3,2020-08-11,2020,2020-08-14,94.86000061035156,94.72000122070312,-0.0014758527171373445
TDG,2020-08-04,4,LONG,5,3,2020-08-11,2020,2020-08-14,494.1700134277344,498.7900085449219,0.009348999315319871
EPAM,2020-08-06,4,LONG,5,3,2020-08-13,2020,2020-08-18,311.2099914550781,304.04998779296875,-0.02300698518268136
FSLR,2020-08-06,4,LONG,5,3,2020-08-13,2020,2020-08-18,73.23999786376953,74.41000366210938,0.01597495675131121
FTNT,2020-08-06,4,LONG,5,3,2020-08-13,2020,2020-08-18,25.285999298095703,25.983999252319336,0.02760420681796821
PLUG,2020-08-06,4,LONG,5,3,2020-08-13,2020,2020-08-18,11.170000076293945,12.770000457763672,0.143240856807638
ON,2020-08-08,4,LONG,5,3,2020-08-14,2020,2020-08-19,22.309999465942383,21.65999984741211,-0.029134900676377817
BIDU,2020-08-13,4,LONG,5,3,2020-08-20,2020,2020-08-25,121.79000091552734,125.69999694824219,0.03210440925628031
GLOB,2020-08-13,4,LONG,5,3,2020-08-20,2020,2020-08-25,171.11000061035156,175.75,0.02711705553794343
BOX,2020-08-26,4,LONG,5,3,2020-09-02,2020,2020-09-08,20.299999237060547,18.229999542236328,-0.1019704321488416
ESTC,2020-08-26,4,LONG,5,3,2020-09-02,2020,2020-09-08,110.97000122070312,99.77999877929688,-0.10083808523306195
DOV,2020-10-20,4,LONG,5,3,2020-10-27,2020,2020-10-30,113.9800033569336,110.70999908447266,-0.028689280366318026
SNAP,2020-10-20,4,LONG,5,3,2020-10-27,2020,2020-10-30,41.54999923706055,39.38999938964844,-0.05198555684895167
TSLA,2020-10-21,4,LONG,5,3,2020-10-28,2020,2020-11-02,138.82666015625,133.50332641601562,-0.0383451833692674
TWLO,2020-10-26,4,LONG,5,3,2020-11-02,2020,2020-11-05,277.739990234375,307.5400085449219,0.10729466176404662
AMD,2020-10-27,4,LONG,5,3,2020-11-03,2020,2020-11-06,74.93000030517578,85.87999725341797,0.14613635264440025
FISV,2020-10-27,4,LONG,5,3,2020-11-03,2020,2020-11-06,98.02999877929688,103.06999969482422,0.05141284278575091
IEX,2020-10-27,4,LONG,5,3,2020-11-03,2020,2020-11-06,180.99000549316406,183.02000427246094,0.011216082201696754
LSCC,2020-10-27,4,LONG,5,3,2020-11-03,2020,2020-11-06,35.5,39.58000183105469,0.11492962904379402
